InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
556413,22781,GUMBALL MAGAZINE RACK,1,2011-06-10 12:01:00,7.65,16005.0,United Kingdom,7.65
552826,23091,ZINC HERB GARDEN CONTAINER,5,2011-05-11 13:20:00,6.25,14277.0,France,31.25
538967,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2010-12-15 11:32:00,1.25,13495.0,United Kingdom,30.0
572103,22559,SEASIDE FLYING DISC,1,2011-10-20 15:57:00,1.25,17571.0,United Kingdom,1.25
578021,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-22 13:22:00,3.75,12748.0,United Kingdom,3.75
580162,22988,SOLDIERS EGG CUP ,3,2011-12-02 10:52:00,1.25,12856.0,United Kingdom,3.75
537242,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2010-12-06 10:19:00,1.45,14748.0,United Kingdom,17.4
580664,23296,SET OF 6 TEA TIME BAKING CASES,2,2011-12-05 14:03:00,1.25,15097.0,United Kingdom,2.5
567664,22551,PLASTERS IN TIN SPACEBOY,12,2011-09-21 15:15:00,1.65,14780.0,United Kingdom,19.8
561026,84992,72 SWEETHEART FAIRY CAKE CASES,4,2011-07-24 10:49:00,0.55,17265.0,United Kingdom,2.2
557468,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-06-20 13:14:00,4.25,16713.0,United Kingdom,4.25
551992,22763,KEY CABINET MA CAMPAGNE,8,2011-05-05 15:31:00,9.95,12747.0,United Kingdom,79.6
567206,84836,ZINC METAL HEART DECORATION,12,2011-09-19 10:51:00,1.25,13562.0,United Kingdom,15.0
568999,23130,MISTLETOE HEART WREATH GREEN,8,2011-09-29 17:34:00,4.15,15949.0,United Kingdom,33.2
543428,22505,MEMO BOARD COTTAGE DESIGN,2,2011-02-08 11:36:00,4.95,17787.0,United Kingdom,9.9
541265,16207B,PINK HEART RED HANDBAG,1,2011-01-16 16:23:00,2.95,17609.0,United Kingdom,2.95
545152,21658,GLASS  BEURRE DISH,4,2011-02-28 12:47:00,3.95,15227.0,United Kingdom,15.8
561658,23284,DOORMAT KEEP CALM AND COME IN,1,2011-07-28 16:06:00,7.95,12743.0,Unspecified,7.95
565916,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-09-07 16:00:00,2.95,14156.0,EIRE,17.700000000000003
550535,22192,BLUE DINER WALL CLOCK,2,2011-04-19 11:19:00,8.5,14211.0,United Kingdom,17.0
570118,23194,GYMKHANA TREASURE BOOK BOX,8,2011-10-07 12:44:00,2.25,13276.0,United Kingdom,18.0
573112,22562,MONSTERS STENCIL CRAFT,24,2011-10-27 15:33:00,1.25,16416.0,United Kingdom,30.0
549012,23000,TRAVEL CARD WALLET TRANSPORT,48,2011-04-05 14:51:00,0.42,16394.0,United Kingdom,20.16
538374,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-12 11:17:00,1.95,14159.0,United Kingdom,1.95
554151,20973,12 PENCIL SMALL TUBE WOODLAND,12,2011-05-23 11:07:00,0.65,14049.0,United Kingdom,7.800000000000001
578664,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,10,2011-11-24 16:59:00,0.83,15910.0,United Kingdom,8.299999999999999
563953,20717,STRAWBERRY SHOPPER BAG,10,2011-08-22 10:47:00,1.25,16201.0,United Kingdom,12.5
557057,16259,PIECE OF CAMO STATIONERY SET,108,2011-06-16 14:46:00,0.08,16843.0,United Kingdom,8.64
562615,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-08-08 12:20:00,2.95,16458.0,United Kingdom,14.75
571108,82001S,VINYL RECORD FRAME SILVER,6,2011-10-13 16:24:00,3.75,14555.0,United Kingdom,22.5
579167,23319,BOX OF 6 MINI 50'S CRACKERS,3,2011-11-28 14:06:00,2.49,16800.0,United Kingdom,7.470000000000001
543114,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-02-03 13:26:00,1.45,14156.0,EIRE,17.4
563935,21832,CHOCOLATE CALCULATOR,3,2011-08-21 16:24:00,1.65,15547.0,United Kingdom,4.949999999999999
558758,20802,SMALL GLASS SUNDAE DISH CLEAR,3,2011-07-03 12:27:00,1.65,17939.0,United Kingdom,4.949999999999999
553227,23069,EDWARDIAN PHOTO FRAME,2,2011-05-16 10:46:00,6.25,14211.0,United Kingdom,12.5
544808,21621,VINTAGE UNION JACK BUNTING,2,2011-02-23 15:11:00,8.5,14562.0,United Kingdom,17.0
571715,22077,6 RIBBONS RUSTIC CHARM,6,2011-10-18 17:04:00,1.95,17576.0,United Kingdom,11.7
573830,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-11-01 11:35:00,2.95,16960.0,United Kingdom,11.8
542617,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-01-30 15:48:00,0.42,17463.0,United Kingdom,10.5
563371,20728,LUNCH BAG CARS BLUE,10,2011-08-16 09:39:00,1.65,14006.0,United Kingdom,16.5
575117,21158,MOODY GIRL DOOR HANGER ,2,2011-11-08 14:22:00,0.39,12748.0,United Kingdom,0.78
575709,POST,POSTAGE,2,2011-11-10 17:27:00,15.0,14646.0,Netherlands,30.0
562282,22046,TEA PARTY  WRAPPING PAPER ,50,2011-08-04 10:38:00,0.42,13098.0,United Kingdom,21.0
570223,22611,VINTAGE UNION JACK SHOPPING BAG,3,2011-10-09 13:11:00,4.95,15787.0,United Kingdom,14.85
543518,21218,RED SPOTTY BISCUIT TIN,72,2011-02-09 11:21:00,3.25,12753.0,Japan,234.0
576603,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-11-15 15:22:00,2.1,14911.0,EIRE,12.6
571846,21982,PACK OF 12 SUKI TISSUES ,8,2011-10-19 12:35:00,0.39,17841.0,United Kingdom,3.12
563954,21915,RED  HARMONICA IN BOX ,24,2011-08-22 10:59:00,1.25,16652.0,United Kingdom,30.0
537851,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,2010-12-08 15:39:00,1.25,13758.0,United Kingdom,15.0
580673,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-12-05 14:30:00,0.39,13089.0,United Kingdom,4.68
559680,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-07-11 14:47:00,5.95,12717.0,Greece,11.9
572309,21990,MODERN FLORAL STATIONERY SET,2,2011-10-23 15:29:00,1.25,14432.0,United Kingdom,2.5
549257,20986,BLUE CALCULATOR RULER,1,2011-04-07 12:29:00,1.25,14465.0,United Kingdom,1.25
575983,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-11-13 13:45:00,0.85,13379.0,United Kingdom,1.7
572735,21788,KIDS RAIN MAC BLUE,24,2011-10-25 15:36:00,0.85,15630.0,United Kingdom,20.4
578192,22061,LARGE CAKE STAND  HANGING STRAWBERY,12,2011-11-23 11:42:00,8.5,16954.0,United Kingdom,102.0
556245,46000R,POLYESTER FILLER PAD 45x30cm,2,2011-06-09 16:10:00,1.45,17841.0,United Kingdom,2.9
561512,22383,LUNCH BAG SUKI DESIGN ,2,2011-07-27 15:09:00,1.65,14534.0,United Kingdom,3.3
538374,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2010-12-12 11:17:00,1.65,14159.0,United Kingdom,3.3
580431,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-12-04 12:13:00,0.42,13822.0,United Kingdom,6.72
550034,22741,FUNKY DIVA PEN,48,2011-04-14 11:48:00,0.85,16187.0,United Kingdom,40.8
543055,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-02-03 10:41:00,7.95,12502.0,Spain,15.9
565456,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-09-04 16:12:00,1.25,16629.0,United Kingdom,1.25
567866,23018,LARGE APOTHECARY MEASURING JAR ,1,2011-09-22 14:13:00,12.5,16669.0,United Kingdom,12.5
552469,85017C,ENVELOPE 50 CURIOUS IMAGES,3,2011-05-09 15:34:00,0.42,12867.0,United Kingdom,1.26
569651,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-10-05 12:49:00,4.15,14534.0,United Kingdom,16.6
573123,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-10-27 16:23:00,0.42,13654.0,United Kingdom,6.72
536643,22418,10 COLOUR SPACEBOY PEN,2,2010-12-02 11:57:00,0.85,14390.0,United Kingdom,1.7
552563,22550,HOLIDAY FUN LUDO,8,2011-05-10 11:54:00,3.75,17597.0,United Kingdom,30.0
566319,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-09-12 11:25:00,4.15,13431.0,United Kingdom,24.9
542717,22766,PHOTO FRAME CORNICE,1,2011-01-31 14:07:00,2.95,17580.0,United Kingdom,2.95
578370,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-11-24 11:11:00,2.1,17346.0,United Kingdom,2.1
561873,22026,BANQUET BIRTHDAY  CARD  ,12,2011-07-31 11:48:00,0.42,13316.0,United Kingdom,5.04
563425,23320,GIANT 50'S CHRISTMAS CRACKER,24,2011-08-16 11:37:00,2.89,15140.0,United Kingdom,69.36
580637,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-12-05 12:40:00,1.25,15033.0,United Kingdom,2.5
566230,23315,IVORY REFECTORY CLOCK,2,2011-09-11 10:57:00,9.95,15159.0,United Kingdom,19.9
543618,22667,RECIPE BOX RETROSPOT ,6,2011-02-10 14:49:00,2.95,13468.0,United Kingdom,17.700000000000003
575519,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-11-10 10:53:00,0.83,12682.0,France,9.96
568392,23427,STOOL HOME SWEET HOME ,1,2011-09-27 10:08:00,12.5,14272.0,United Kingdom,12.5
563613,23286,BLUE VINTAGE SPOT BEAKER,24,2011-08-18 08:49:00,0.85,12688.0,Israel,20.4
574722,23453,OVAL  MINI PORTRAIT FRAME,2,2011-11-06 14:45:00,1.95,14502.0,United Kingdom,3.9
567197,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-09-19 10:10:00,1.65,14934.0,Channel Islands,16.5
562218,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-08-03 14:07:00,4.95,13851.0,United Kingdom,19.8
550408,20719,WOODLAND CHARLOTTE BAG,10,2011-04-18 11:59:00,0.85,16746.0,United Kingdom,8.5
558099,23067,HANGING ENGRAVED METAL HEART,4,2011-06-26 13:45:00,4.15,17593.0,United Kingdom,16.6
550193,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2011-04-15 09:27:00,2.95,13952.0,United Kingdom,17.700000000000003
536557,22568,FELTCRAFT CUSHION OWL,1,2010-12-01 14:41:00,3.75,17841.0,United Kingdom,3.75
560937,23154,SET OF 4 JAM JAR MAGNETS,1,2011-07-22 10:52:00,2.08,17920.0,United Kingdom,2.08
550389,22303,COFFEE MUG APPLES DESIGN,4,2011-04-18 11:53:00,2.55,17284.0,United Kingdom,10.2
563217,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-08-14 13:21:00,0.85,13515.0,United Kingdom,8.5
540524,21756,BATH BUILDING BLOCK WORD,1,2011-01-09 12:53:00,5.95,16735.0,United Kingdom,5.95
578147,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-11-23 11:09:00,1.65,12748.0,United Kingdom,1.65
552879,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-05-12 09:55:00,1.95,12976.0,United Kingdom,15.6
576890,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-16 17:25:00,0.55,12662.0,Germany,13.2
551548,22108,PING! MICROWAVE PLATE,4,2011-05-03 09:44:00,3.75,14149.0,United Kingdom,15.0
564191,23170,REGENCY TEA PLATE ROSES ,8,2011-08-23 16:16:00,1.65,17315.0,United Kingdom,13.2
576249,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-11-14 13:47:00,4.25,17811.0,United Kingdom,8.5
537052,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2010-12-05 11:15:00,1.06,16839.0,United Kingdom,76.32000000000001
570416,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-10-10 13:30:00,3.75,15608.0,United Kingdom,15.0
566191,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-09 13:26:00,2.08,14388.0,United Kingdom,20.8
549989,90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,2,2011-04-13 16:58:00,8.5,13221.0,United Kingdom,17.0
571255,82483,WOOD 2 DRAWER CABINET WHITE FINISH,32,2011-10-14 17:13:00,5.95,12454.0,Spain,190.4
538827,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-12-14 12:59:00,2.55,14298.0,United Kingdom,81.6
554765,21535,RED RETROSPOT SMALL MILK JUG,6,2011-05-26 11:38:00,2.55,16837.0,United Kingdom,15.3
576653,22993,SET OF 4 PANTRY JELLY MOULDS,72,2011-11-16 10:45:00,1.06,14156.0,EIRE,76.32000000000001
562106,21220,SET/4 BADGES DOGS,1,2011-08-02 15:19:00,1.25,14076.0,United Kingdom,1.25
576070,21618,4 WILDFLOWER BOTANICAL CANDLES,4,2011-11-13 15:58:00,1.25,13451.0,United Kingdom,5.0
562649,22479,DAISY GARDEN MARKER,2,2011-08-08 13:11:00,1.25,14606.0,United Kingdom,2.5
557222,22553,PLASTERS IN TIN SKULLS,12,2011-06-17 13:14:00,1.65,14936.0,Channel Islands,19.8
578461,23045,PAPER LANTERN 5 POINT STAR MOON ,2,2011-11-24 12:30:00,4.15,12748.0,United Kingdom,8.3
574545,23166,MEDIUM CERAMIC TOP STORAGE JAR,24,2011-11-04 14:54:00,1.25,17084.0,United Kingdom,30.0
537200,22273,FELTCRAFT DOLL MOLLY,1,2010-12-05 14:17:00,2.95,15867.0,United Kingdom,2.95
562430,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-08-04 17:26:00,2.95,18109.0,United Kingdom,5.9
564342,21703,BAG 125g SWIRLY MARBLES,1,2011-08-24 14:53:00,0.42,16340.0,United Kingdom,0.42
574734,22197,POPCORN HOLDER,1,2011-11-06 15:20:00,0.85,15025.0,United Kingdom,0.85
554699,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-26 09:17:00,2.08,12613.0,Germany,20.8
548636,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-04-01 12:29:00,0.42,15601.0,United Kingdom,5.04
557787,15044B,BLUE PAPER PARASOL ,1,2011-06-22 16:16:00,2.95,15041.0,United Kingdom,2.95
576520,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-11-15 12:33:00,9.95,14467.0,United Kingdom,9.95
541215,48194,DOORMAT HEARTS,2,2011-01-14 13:42:00,7.95,14329.0,United Kingdom,15.9
575955,23458,DOLLY CABINET 3 DRAWERS ,1,2011-11-13 12:05:00,14.95,14044.0,United Kingdom,14.95
557900,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-06-23 14:36:00,0.42,13098.0,United Kingdom,10.5
557145,20725,LUNCH BAG RED RETROSPOT,30,2011-06-17 10:43:00,1.65,17139.0,United Kingdom,49.5
559542,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2011-07-10 13:32:00,1.25,17126.0,United Kingdom,22.5
553570,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-05-18 09:23:00,9.95,13756.0,United Kingdom,19.9
558067,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2011-06-24 15:51:00,1.65,14156.0,EIRE,19.8
578302,22633,HAND WARMER UNION JACK,12,2011-11-23 15:23:00,2.1,16057.0,United Kingdom,25.200000000000003
553144,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-05-13 13:29:00,1.65,17669.0,United Kingdom,19.8
578811,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-25 13:28:00,1.65,12438.0,Norway,19.8
540099,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-01-04 16:41:00,1.95,15808.0,United Kingdom,39.0
564165,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-08-23 13:35:00,1.25,13593.0,United Kingdom,15.0
546882,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-03-17 17:26:00,2.95,14422.0,United Kingdom,23.6
576769,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-16 13:14:00,1.65,13575.0,United Kingdom,16.5
552948,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-05-12 11:59:00,4.65,18136.0,United Kingdom,18.6
580727,21947,SET OF 6 HEART CHOPSTICKS,1,2011-12-05 17:17:00,2.46,14096.0,United Kingdom,2.46
555575,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-05 15:47:00,0.55,14466.0,United Kingdom,13.2
548210,22286,"DECORATION , WOBBLY RABBIT , METAL ",1,2011-03-29 17:23:00,1.65,14606.0,United Kingdom,1.65
538354,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-10 15:45:00,2.55,16873.0,United Kingdom,15.3
558196,47566,PARTY BUNTING,8,2011-06-27 12:38:00,4.95,16033.0,United Kingdom,39.6
575514,23284,DOORMAT KEEP CALM AND COME IN,2,2011-11-10 10:40:00,8.25,12541.0,Spain,16.5
545854,22386,JUMBO BAG PINK POLKADOT,10,2011-03-07 13:51:00,1.95,14817.0,United Kingdom,19.5
553035,22428,ENAMEL FIRE BUCKET CREAM,1,2011-05-12 20:13:00,6.95,17337.0,United Kingdom,6.95
566537,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-09-13 11:34:00,3.75,13767.0,United Kingdom,15.0
537646,21616,4 PEAR BOTANICAL DINNER CANDLES,1,2010-12-07 15:39:00,3.75,17591.0,United Kingdom,3.75
570488,22195,LARGE HEART MEASURING SPOONS,3,2011-10-10 17:12:00,3.29,14096.0,United Kingdom,9.87
569230,22794,SWEETHEART WIRE MAGAZINE RACK,1,2011-10-02 15:07:00,7.95,16533.0,United Kingdom,7.95
556776,21750,LARGE SKULL WINDMILL,1,2011-06-14 12:24:00,2.1,14730.0,United Kingdom,2.1
543625,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-02-10 15:38:00,0.29,12583.0,France,6.959999999999999
569210,22470,HEART OF WICKER LARGE,6,2011-10-02 11:41:00,2.95,13681.0,United Kingdom,17.700000000000003
566055,84836,ZINC METAL HEART DECORATION,2,2011-09-08 15:05:00,1.25,15453.0,United Kingdom,2.5
546851,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-03-17 13:23:00,1.65,12480.0,Germany,19.8
539099,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2010-12-16 10:30:00,1.25,16670.0,United Kingdom,15.0
581405,85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2,2011-12-08 13:50:00,0.85,13521.0,United Kingdom,1.7
539330,37449,CERAMIC CAKE STAND + HANGING CAKES,8,2010-12-17 09:38:00,8.5,12370.0,Austria,68.0
560255,22878,NUMBER TILE COTTAGE GARDEN No,1,2011-07-17 13:08:00,2.1,16054.0,United Kingdom,2.1
544582,22620,4 TRADITIONAL SPINNING TOPS,12,2011-02-21 14:38:00,1.25,13410.0,United Kingdom,15.0
577541,23169,CLASSIC GLASS COOKIE JAR,6,2011-11-20 14:31:00,4.15,16899.0,United Kingdom,24.9
563924,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,2011-08-21 14:32:00,1.25,15984.0,United Kingdom,3.75
551389,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-28 11:45:00,0.55,12437.0,France,13.2
567174,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,2011-09-18 13:31:00,2.1,16438.0,United Kingdom,12.6
568146,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2011-09-25 11:33:00,0.85,16169.0,United Kingdom,20.4
572340,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,240,2011-10-24 10:36:00,0.95,14607.0,United Kingdom,228.0
580678,21385,IVORY HANGING DECORATION  HEART,6,2011-12-05 14:49:00,0.85,18015.0,United Kingdom,5.1
560853,21716,BOYS VINTAGE TIN SEASIDE BUCKET,3,2011-07-21 12:33:00,2.55,15311.0,United Kingdom,7.649999999999999
566933,48184,DOORMAT ENGLISH ROSE ,20,2011-09-15 15:30:00,4.58,18102.0,United Kingdom,91.6
580385,22633,HAND WARMER UNION JACK,2,2011-12-04 10:11:00,2.1,16326.0,United Kingdom,4.2
542812,22899,CHILDREN'S APRON DOLLY GIRL ,12,2011-02-01 11:21:00,2.1,14850.0,United Kingdom,25.200000000000003
548468,22561,WOODEN SCHOOL COLOURING SET,4,2011-03-31 12:28:00,1.65,14818.0,United Kingdom,6.6
574316,22688,DOORMAT PEACE ON EARTH BLUE,2,2011-11-03 18:45:00,8.25,17351.0,United Kingdom,16.5
580513,22422,TOOTHPASTE TUBE PEN,50,2011-12-04 13:59:00,0.12,14456.0,United Kingdom,6.0
575970,23462,ROCOCO WALL MIRROR WHITE,2,2011-11-13 12:50:00,19.95,16416.0,United Kingdom,39.9
545657,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-04 14:02:00,1.25,14911.0,EIRE,15.0
558067,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2011-06-24 15:51:00,1.06,14156.0,EIRE,76.32000000000001
577746,21888,BINGO SET,4,2011-11-21 14:17:00,3.75,15274.0,United Kingdom,15.0
575705,22337,ANGEL DECORATION PAINTED ZINC ,24,2011-11-10 17:06:00,0.65,15159.0,United Kingdom,15.6
569002,72741,GRAND CHOCOLATECANDLE,9,2011-09-29 17:53:00,1.45,17572.0,United Kingdom,13.05
563944,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-08-22 10:08:00,1.25,17581.0,United Kingdom,15.0
574063,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,2011-11-02 14:31:00,1.95,13271.0,United Kingdom,3.9
571745,23567,EGG CUP HENRIETTA HEN PINK,12,2011-10-19 10:48:00,1.25,14911.0,EIRE,15.0
569998,20772,GARDEN PATH JOURNAL,6,2011-10-07 08:12:00,2.55,12540.0,Spain,15.3
577521,22564,ALPHABET STENCIL CRAFT,3,2011-11-20 13:23:00,1.25,16411.0,United Kingdom,3.75
549954,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-04-13 13:25:00,3.75,13700.0,United Kingdom,3.75
568208,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-09-25 15:35:00,1.69,12783.0,Portugal,13.52
580660,22835,HOT WATER BOTTLE I AM SO POORLY,8,2011-12-05 13:49:00,4.95,16592.0,United Kingdom,39.6
574312,23083,SET 6 PAPER TABLE LANTERN STARS ,4,2011-11-03 17:39:00,3.75,17221.0,United Kingdom,15.0
563905,22629,SPACEBOY LUNCH BOX ,12,2011-08-21 11:43:00,1.95,13267.0,United Kingdom,23.4
562203,21159,MOODY BOY  DOOR HANGER ,24,2011-08-03 12:50:00,0.39,16102.0,United Kingdom,9.36
574672,23117,POPPY FIELDS CHOPPING BOARD,1,2011-11-06 12:25:00,4.95,13532.0,United Kingdom,4.95
541965,22311,OFFICE MUG WARMER BLACK+SILVER ,6,2011-01-24 13:27:00,2.95,12625.0,Germany,17.700000000000003
546984,21155,RED RETROSPOT PEG BAG,1,2011-03-18 12:35:00,2.55,15019.0,United Kingdom,2.55
573485,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-10-31 11:37:00,1.25,15752.0,United Kingdom,25.0
575049,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-08 12:13:00,0.85,12721.0,France,10.2
575849,15036,ASSORTED COLOURS SILK FAN,12,2011-11-11 12:11:00,0.83,14790.0,United Kingdom,9.96
575326,23439,HAND WARMER RED LOVE HEART,12,2011-11-09 13:47:00,2.1,12532.0,France,25.200000000000003
559834,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-07-13 10:02:00,0.95,12576.0,Poland,11.4
563565,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2011-08-17 14:22:00,4.25,17338.0,United Kingdom,25.5
560101,20728,LUNCH BAG CARS BLUE,10,2011-07-14 18:08:00,1.65,14891.0,United Kingdom,16.5
543984,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-02-15 09:35:00,2.95,15601.0,United Kingdom,17.700000000000003
568058,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,120,2011-09-23 12:58:00,2.1,18188.0,United Kingdom,252.0
562348,23229,VINTAGE DONKEY TAIL GAME ,6,2011-08-04 12:36:00,3.75,17511.0,United Kingdom,22.5
560712,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-07-20 13:06:00,0.95,14456.0,United Kingdom,1.9
550144,23182,TOILET SIGN OCCUPIED OR VACANT,4,2011-04-14 14:14:00,0.83,16520.0,United Kingdom,3.32
580311,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-12-02 14:48:00,4.95,18245.0,United Kingdom,14.85
547070,22602,RETROSPOT WOODEN HEART DECORATION,3,2011-03-20 13:58:00,0.85,16115.0,United Kingdom,2.55
572865,46000R,POLYESTER FILLER PAD 45x30cm,4,2011-10-26 13:01:00,1.45,17841.0,United Kingdom,5.8
562779,22630,DOLLY GIRL LUNCH BOX,1,2011-08-09 12:58:00,1.95,17841.0,United Kingdom,1.95
537265,79000,MOROCCAN TEA GLASS,12,2010-12-06 11:26:00,0.85,15919.0,United Kingdom,10.2
557145,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-06-17 10:43:00,1.65,17139.0,United Kingdom,16.5
575481,90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,36,2011-11-09 16:28:00,0.38,15679.0,United Kingdom,13.68
562804,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-08-09 14:48:00,7.95,13355.0,United Kingdom,15.9
554839,22090,PAPER BUNTING RETROSPOT,1,2011-05-26 17:15:00,2.95,14056.0,United Kingdom,2.95
577793,48111,DOORMAT 3 SMILEY CATS,2,2011-11-21 16:40:00,8.25,13468.0,United Kingdom,16.5
580877,23035,DRAWER KNOB CERAMIC IVORY,1,2011-12-06 12:15:00,1.45,17250.0,United Kingdom,1.45
566819,23321,SMALL WHITE HEART OF WICKER,2,2011-09-15 11:25:00,1.65,17214.0,United Kingdom,3.3
544108,22244,3 HOOK HANGER MAGIC GARDEN,12,2011-02-16 10:53:00,1.95,12653.0,Israel,23.4
572230,23469,CARD HOLDER LOVE BIRD SMALL,6,2011-10-21 14:29:00,4.15,15740.0,United Kingdom,24.9
554667,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-05-25 15:18:00,2.95,15727.0,United Kingdom,35.400000000000006
541370,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-01-17 14:51:00,4.95,18179.0,United Kingdom,19.8
572075,23491,VINTAGE JINGLE BELLS HEART,2,2011-10-20 13:55:00,8.25,16846.0,United Kingdom,16.5
544450,21987,PACK OF 6 SKULL PAPER CUPS,1,2011-02-20 12:23:00,0.65,17811.0,United Kingdom,0.65
547891,22083,PAPER CHAIN KIT RETROSPOT,6,2011-03-28 10:14:00,2.95,13266.0,United Kingdom,17.700000000000003
547510,21174,POTTERING IN THE SHED METAL SIGN,12,2011-03-23 13:42:00,2.08,15245.0,United Kingdom,24.96
566617,23174,REGENCY SUGAR BOWL GREEN,12,2011-09-14 09:11:00,4.15,18092.0,United Kingdom,49.8
566061,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,2011-09-08 15:36:00,8.95,13267.0,United Kingdom,35.8
547705,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-03-24 18:20:00,3.75,14056.0,United Kingdom,3.75
574700,20757,RED DAISY POCKET BOOK ,3,2011-11-06 13:53:00,0.85,16033.0,United Kingdom,2.55
571035,22380,TOY TIDY SPACEBOY  ,5,2011-10-13 12:50:00,2.1,12446.0,RSA,10.5
